person,city
19791209300516,1331
19791209300521,919
19791209300547,454
19791209300548,1398
19791209300568,612
19791209300574,1168
19791209300582,1154
19791209300603,491
19791209300605,652
19791209300626,253
19791209300656,797
19791209300678,1301
19791209300698,167
19791209300707,782
19791209300719,398
19791209300725,368
19791209300766,471
19791209300778,336
19791209300792,511
19791209300799,198
19791209300821,155
19791209300837,647
19791209300866,383
19791209300876,1381
19791209300877,597
19791209300884,788
19791209300924,1271
19791209300926,228
19791209300944,305
19791209300946,1039
19791209300948,794
19791209300949,1017
19791209300964,713
19791209300966,1051
19791209300978,372
19791209301007,242
19791209301023,429
19791209301034,696
19791209301039,1309
19791209301040,1444
19791209301052,449
19791209301055,1109
19791209301067,1093
19791209301085,1150
19791209301094,438
19791209301120,846
19791209301133,698
19791209301197,883
19791209301206,1160
19791209301230,1055
19791209301273,1405
19791209301298,1123
19791209301302,485
19791209301305,593
19791209301387,540
19791209301396,930
19791209301412,845
19791209301422,964
19791209301431,549
19791209301445,1204
19791209301471,1111
19791209301484,793
19791209301503,706
19791209301504,572
19791209301549,649
19791209301569,1413
19791209301584,767
19791209301594,1185
19791209301598,150
19791209301605,665
19791209301614,211
19791209301621,780
19791209301643,211
19791209301672,941
19791209301675,407
19791209301678,1139
19791209301695,1046
19791209301779,196
19791209301811,1026
19791209301827,974
19791209301836,274
19791209301844,1305
19791209301849,983
19791209301852,690
19791209301861,1151
19791209301914,1069
19791209301937,427
19791209301940,1131
19791209301945,752
19791209301955,268
19791209301974,626
19791209302043,821
19791209302061,1296
19791209302064,552
19791209302082,223
19791209302088,1323
19791209302125,638
19791209302134,1095
19791209302150,228
19791209302168,461
19791209302187,1408
19791209302216,1423
19791209302224,1034
19791209302242,1137
19791209302281,1259
19791209302290,522
19791209302325,299
19791209302340,890
19791209302345,602
19791209302374,719
19791209302398,1085
19791209302401,699
19791209302424,468
19791209302435,871
19791209302447,407
19791209302448,565
19791209302454,180
19791209302475,1254
19791209302493,567
19791209302532,447
19791209302544,1451
19791209302555,290
19791209302558,1066
19791209302570,710
19791209302580,182
19791209302599,775
19791209302610,324
19791209302653,399
19791209302691,878
19791209302697,603
19791209302774,1153
19791209302816,1085
19791209302843,1010
19791209302844,1077
19791209302863,773
19791209302865,1365
19791209302871,497
19791209302874,400
19791209302883,941
19791209302896,440
19791209302905,211
19791209302911,852
19791209302919,1380
19791209302928,943
19791209302942,457
19791209302951,938
19791209302952,321
19791209302984,690
19791209302990,306
19791209302997,971
19791209303001,1441
19791209303042,232
19791209303074,350
19791209303081,780
19791209303102,703
19791209303105,614
19791209303126,885
19791209303127,307
19791209303197,594
19791209303272,819
19791209303306,632
19791209303330,446
19791209303350,289
19791209303369,1179
19791209303385,1320
19791209303386,1133
19791209303396,1086
19791209303398,126
19791209303456,192
19791209303495,296
19791209303501,1292
19791209303513,1196
19791209303524,829
19791209303641,521
19791209303644,684
19791209303668,484
19791209303700,344
19791209303725,722
19791209303760,456
19791209303763,667
19791209303778,148
19791209303784,758
19791209303797,580
19791209303808,1149
19791209303817,1335
19791209303877,194
19791209303879,1204
19791209303882,749
19791209303901,432
19791209303931,942
19791209303940,502
19791209303987,1101
19791209304007,761
19791209304028,540
19791209304034,955
19791209304050,674
19791209304058,1206
19791209304091,334
19791209304097,1091
19791209304104,1304
19791209304140,1427
19791209304160,374
19791209304168,997
19791209304169,142
19791209304177,1196
19791209304187,967
19791209304198,997
19791209304199,349
19791209304200,400
19791209304206,1158
19791209304223,145
19791209304241,361
19791209304253,964
19791209304296,1029
19791209304341,999
19791209304349,411
19791209304352,938
19791209304373,641
19791209304389,498
19791209304416,266
19791209304426,1373
19791209304439,171
19791209304449,345
19791209304456,1193
19791209304460,223
19791209304558,238
19791209304575,615
19791209304579,579
19791209304624,880
19791209304631,705
19791209304650,760
19791209304705,1318
19791209304723,623
19791209304729,333
19791209304752,311
19791209304789,183
19791209304804,1201
19791209304846,606
19791209304847,767
19791209304862,676
19791209304879,150
19791209304891,706
19791209304899,561
19791209304901,540
19791209304915,1240
19791209304938,1190
19791209304951,953
19791209304963,984
19791209304966,450
19791209304987,269
19791209304994,289
19791209304996,949
19791209304999,804
19791209305040,1423
19791209305058,254
19791209305078,1353
19791209305131,565
19791209305144,394
19791209305158,184
19791209305162,1390
19791209305163,907
19791209305198,603
19791209305216,416
19791209305252,1418
19791209305257,1270
19791209305319,529
19791209305321,1091
19791209305324,1181
19791209305340,224
19791209305344,483
19791209305377,309
19791209305382,843
19791209305390,395
19791209305402,649
19791209305417,1386
19791209305421,1284
19791209305425,184
19791209305426,838
19791209305456,536
19791209305528,1114
19791209305533,930
19791209305553,383
19791209305568,1003
19791209305592,966
19791209305605,246
19791209305634,1394
19791209305664,1362
19791209305669,140
19791209305690,1014
19791209305701,784
19791209305719,442
19791209305727,1447
19791209305742,1310
19791209305747,129
19791209305774,1429
19791209305781,1301
19791209305798,1186
19791209305802,1074
19791209305808,512
19791209305835,1043
19791209305839,889
19791209305841,1063
19791209305854,1324
19791209305864,866
19791209305901,347
19791209305908,206
19791209305923,1426
19791209305940,1292
19791209305966,415
19791209305969,366
19791209305973,849
19791209305982,1109
19791209305990,433
19791209305996,986
19791209306008,564
19791209306015,132
19791209306045,851
19791209306049,465
19791209306062,1342
19791209306092,377
19791209306095,177
19791209306118,670
19791209306158,804
19791209306172,1199
19791209306179,957
19791209306189,1288
19791209306201,536
19791209306220,776
19791209306262,992
19791209306276,592
19791209306303,994
19791209306306,402
19791209306343,416
19791209306347,581
19791209306349,1133
19791209306378,1059
19791209306391,582
19791209306439,1421
19791209306457,1416
19791209306482,825
19791209306485,338
19791209306494,615
19791209306498,845
19791209306515,987
19791209306579,297
19791209306582,1278
19791209306595,384
19791209306632,468
19791209306634,330
19791209306643,284
19791209306646,314
19791209306652,1426
19791209306667,729
19791209306686,313
19791209306718,847
19791209306759,1095
19791209306767,1113
19791209306785,1066
19791209306807,915
19791209306813,1035
19791209306815,981
19791209306816,1072
19791209306817,925
19791209306818,265
19791209306827,985
19791209306860,845
19791209306906,1420
19791209306915,1283
19791209306928,1306
19791209306952,747
19791209306956,401
19791209306983,727
19791209307010,973
19791209307025,1215
19791209307039,490
19791209307054,1074
19791209307086,810
19791209307130,519
19791209307148,222
19791209307149,475
19791209307171,139
19791209307174,427
19791209307181,981
19791209307227,1096
19791209307231,860
19791209307237,210
19791209307253,966
19791209307288,1446
19791209307325,1400
19791209307327,1116
19791209307335,984
19791209307354,256
19791209307364,797
19791209307396,1048
19791209307409,1025
19791209307410,1014
19791209307467,133
19791209307487,194
19791209307499,534
19791209307514,1386
19791209307519,1124
19791209307538,168
19791209307548,1346
19791209307559,562
19791209307572,513
19791209307588,1234
19791209307615,1216
19791209307628,1379
19791209307645,714
19791209307710,404
19791209307712,478
19791209307733,469
19791209307746,550
19791209307760,1157
19791209307764,289
19791209307774,281
19791209307795,845
19791209307809,1285
19791209307862,990
19791209307886,374
19791209307924,1248
19791209307935,531
19791209307939,300
19791209307970,729
19791209307973,1124
19791209307977,193
19791209308003,830
19791209308109,767
19791209308116,654
19791209308118,1318
19791209308176,142
19791209308188,350
19791209308198,867
19791209308244,1257
19791209308248,612
19791209308253,1401
19791209308287,1298
19791209308288,211
19791209308301,211
19791209308329,571
19791209308336,686
19791209308379,747
19791209308394,1055
19791209308395,1265
19791209308443,678
19791209308454,1230
19791209308465,1315
19791209308472,1149
19791209308473,880
19791209308491,1270
19791209308494,181
19791209308541,1303
19791209308580,329
19791209308584,923
19791209308592,582
19791209308596,657
19791209308620,1122
19791209308662,597
19791209308664,646
19791209308691,794
19791209308709,936
19791209308728,1396
19791209308738,413
19791209308759,1172
19791209308774,972
19791209308812,665
19791209308875,902
19791209308883,276
19791209308889,375
19791209308966,872
19791209309004,1397
19791209309005,418
19791209309028,486
19791209309051,868
19791209309078,399
19791209309084,1248
19791209309107,1172
19791209309109,354
19791209309123,141
19791209309164,721
19791209309187,1451
19791209309192,1154
19791209309238,1367
19791209309258,945
19791209309287,812
19791209309295,797
19791209309314,871
19791209309341,1254
19791209309370,363
19791209309372,200
19791209309383,440
19791209309401,515
19791209309402,346
19791209309408,624
19791209309430,400
19791209309452,1360
19791209309469,1358
19791209309504,864
19791209309518,1223
19791209309546,1156
19791209309552,635
19791209309576,475
19791209309587,819
19791209309594,326
19791209309606,894
19791209309609,416
19791209309667,887
19791209309668,232
19791209309689,478
19791209309694,468
19791209309729,1193
19791209309737,1292
19791209309755,795
19791209309799,611
19791209309812,835
19791209309821,628
19791209309836,1413
19791209309850,721
19791209309851,1302
19791209309876,481
19791209309910,1384
19791209309927,348
19791209309939,1333
19791209309943,1296
19791209309948,746
19791209309975,353
19791209309999,1181
19791209310009,1335
19791209310025,592
19791209310032,1162
19791209310034,165
19791209310037,1407
19791209310055,280
19791209310082,845
19791209310084,1014
19791209310106,1075
19791209310116,676
19791209310126,222
19791209310127,943
19791209310144,996
19791209310154,1170
19791209310168,540
19791209310200,1432
19791209310212,917
19791209310216,605
19791209310226,756
19791209310231,442
19791209310240,1406
19791209310266,569
19791209310298,501
19791209310352,1351
19791209310408,152
19791209310412,358
19791209310428,457
19791209310465,956
19791209310484,743
19791209310492,963
19791209310496,1443
19791209310503,632
19791209310513,689
19791209310547,1337
19791209310560,1026
19791209310576,221
19791209310578,178
19791209310600,1432
19791209310617,1110
19791209310621,1384
19791209310657,490
19791209310670,258
19791209310672,690
19791209310713,594
19791209310714,235
19791209310718,773
19791209310741,609
19791209310747,316
19791209310793,165
19791209310800,464
19791209310811,268
19791209310814,1303
19791209310841,1162
19791209310844,346
19791209310852,477
19791209310859,375
19791209310888,1318
19791209310890,666
19791209310908,1273
19791209310925,504
19791209310937,462
19791209310943,482
21990232555526,411
21990232555527,339
21990232555607,234
21990232555615,968
21990232555638,1130
21990232555652,1122
21990232555672,494
21990232555746,946
21990232555763,1404
21990232555764,1429
21990232555784,1364
21990232555800,419
21990232555846,1064
21990232555849,1381
21990232555854,922
21990232555882,1165
21990232555891,119
21990232555930,578
21990232555936,1221
21990232555964,333
21990232555967,781
21990232555981,1227
21990232555982,959
21990232555989,934
21990232556039,269
21990232556043,1164
21990232556088,547
21990232556132,148
21990232556167,1119
21990232556222,751
21990232556223,336
21990232556235,209
21990232556242,229
21990232556244,192
21990232556253,536
21990232556254,418
21990232556269,1181
21990232556270,523
21990232556273,747
21990232556281,115
21990232556293,904
21990232556315,289
21990232556323,186
21990232556326,1227
21990232556332,1306
21990232556334,1140
21990232556337,1396
21990232556347,512
21990232556359,824
21990232556363,442
21990232556371,130
21990232556384,1413
21990232556400,761
21990232556407,1264
21990232556414,1417
21990232556419,1446
21990232556424,268
21990232556426,1197
21990232556427,1050
21990232556461,659
21990232556470,1328
21990232556474,1130
21990232556475,1374
21990232556503,1251
21990232556561,274
21990232556570,510
21990232556594,501
21990232556711,632
21990232556729,303
21990232556762,1363
21990232556765,1194
21990232556777,1442
21990232556800,708
21990232556814,659
21990232556830,692
21990232556842,693
21990232556858,1152
21990232556897,554
21990232556915,408
21990232556921,992
21990232556960,1229
21990232556962,459
21990232556992,294
21990232556998,421
21990232557015,1082
21990232557021,1134
21990232557022,805
21990232557029,1226
21990232557051,1189
21990232557128,1074
21990232557133,1072
21990232557137,795
21990232557143,120
21990232557152,248
21990232557218,1368
21990232557231,1217
21990232557237,1235
21990232557238,261
21990232557263,330
21990232557271,1154
21990232557282,594
21990232557291,1375
21990232557315,390
21990232557356,131
21990232557357,1244
21990232557360,1144
21990232557372,1070
21990232557382,187
21990232557384,1351
21990232557391,480
21990232557426,901
21990232557444,407
21990232557451,1237
21990232557515,844
21990232557517,1208
21990232557524,149
21990232557543,1365
21990232557565,481
21990232557572,529
21990232557577,1398
21990232557596,1126
21990232557614,919
21990232557637,196
21990232557678,938
21990232557683,923
21990232557685,1042
21990232557691,169
21990232557693,882
21990232557744,1238
21990232557756,1328
21990232557761,1043
21990232557764,558
21990232557774,1383
21990232557787,1373
21990232557790,423
21990232557851,593
21990232557875,1266
21990232557882,731
21990232557915,1353
21990232557945,1333
21990232557978,314
21990232558001,1070
21990232558041,1015
21990232558042,1127
21990232558051,838
21990232558087,235
21990232558090,1252
21990232558127,296
21990232558150,536
21990232558156,1052
21990232558174,320
21990232558181,909
21990232558187,568
21990232558192,944
21990232558201,408
21990232558216,983
21990232558220,959
21990232558227,539
21990232558231,656
21990232558236,655
21990232558265,706
21990232558284,664
21990232558285,1260
21990232558306,1352
21990232558316,1433
21990232558337,385
21990232558345,264
21990232558349,1053
21990232558383,376
21990232558405,272
21990232558438,259
21990232558442,1255
21990232558449,1266
21990232558473,1251
21990232558475,723
21990232558484,1157
21990232558547,405
21990232558584,1143
21990232558589,1082
21990232558590,1095
21990232558615,1096
21990232558617,1221
21990232558629,1233
21990232558751,861
21990232558757,934
21990232558763,1427
21990232558815,257
21990232558818,192
21990232558821,745
21990232558842,1048
21990232558843,1279
21990232558870,1162
21990232558893,303
21990232558904,545
21990232558907,150
21990232558917,1249
21990232558923,974
21990232558939,444
21990232558940,846
21990232558976,277
21990232558979,1393
21990232558994,777
21990232559015,854
21990232559017,575
21990232559067,718
21990232559074,1303
21990232559098,525
21990232559100,781
21990232559101,1223
21990232559103,1239
21990232559110,517
21990232559111,185
21990232559158,790
21990232559183,541
21990232559185,796
21990232559187,1285
21990232559202,1401
21990232559210,998
21990232559245,500
21990232559260,977
21990232559271,1099
21990232559276,942
21990232559300,253
21990232559334,944
21990232559362,115
21990232559401,853
21990232559455,654
21990232559458,802
21990232559472,780
21990232559485,370
21990232559495,670
21990232559503,1395
21990232559522,997
21990232559524,854
21990232559545,822
21990232559549,214
21990232559571,1257
21990232559594,886
21990232559598,1227
21990232559620,1083
21990232559659,1122
21990232559670,1318
21990232559677,834
21990232559680,372
21990232559725,1439
21990232559802,472
21990232559810,191
21990232559812,819
21990232559851,252
21990232559877,797
21990232559881,1038
21990232559891,1451
21990232559896,1396
21990232559902,959
21990232559910,1019
21990232559922,1441
21990232559927,897
21990232559935,261
21990232559939,253
21990232559975,560
21990232559990,807
21990232560000,189
21990232560005,314
21990232560028,879
21990232560034,316
21990232560076,251
21990232560095,621
21990232560122,807
21990232560154,972
21990232560173,918
21990232560175,1168
21990232560181,295
21990232560182,530
21990232560245,1242
21990232560294,1267
21990232560316,1394
21990232560325,144
21990232560331,828
21990232560354,1168
21990232560358,191
21990232560382,839
21990232560383,1363
21990232560392,1027
21990232560417,1276
21990232560452,587
21990232560456,495
21990232560487,540
21990232560489,731
21990232560493,529
21990232560498,1069
21990232560501,1091
21990232560544,590
21990232560545,1063
21990232560596,947
21990232560612,994
21990232560648,365
21990232560671,1050
21990232560674,355
21990232560723,258
21990232560724,1207
21990232560745,128
21990232560747,1074
21990232560753,1304
21990232560760,369
21990232560776,273
21990232560787,1201
21990232560852,402
21990232560861,830
21990232560877,1431
21990232560887,474
21990232560914,1127
21990232560941,909
21990232560968,1339
21990232560979,275
21990232561021,1301
21990232561028,715
21990232561050,1128
21990232561057,594
21990232561092,116
21990232561102,942
21990232561130,487
21990232561152,339
21990232561154,1368
21990232561182,640
21990232561193,448
21990232561229,902
21990232561238,497
21990232561254,776
21990232561265,317
21990232561276,1125
21990232561284,1450
21990232561324,282
21990232561332,670
21990232561368,205
21990232561382,592
21990232561386,1245
21990232561431,440
21990232561457,944
21990232561467,639
21990232561468,1424
21990232561480,397
21990232561512,1395
21990232561529,376
21990232561531,924
21990232561537,1101
21990232561591,220
21990232561592,373
21990232561594,398
21990232561596,985
21990232561626,823
21990232561641,460
21990232561648,283
21990232561652,875
21990232561666,653
21990232561686,395
21990232561706,254
21990232561740,556
21990232561742,131
21990232561767,957
21990232561779,1207
21990232561810,304
21990232561816,620
21990232561837,1378
21990232561844,426
21990232561857,1134
21990232561862,211
21990232561874,837
21990232561877,127
21990232561902,237
21990232561926,731
21990232561935,382
21990232561939,1204
21990232561945,152
21990232561951,277
21990232561952,346
21990232561974,1367
21990232561998,484
21990232562016,858
21990232562040,1427
21990232562043,617
21990232562079,402
21990232562086,1127
21990232562116,1243
21990232562128,1012
21990232562157,772
21990232562162,915
21990232562170,1032
21990232562215,479
21990232562220,892
21990232562223,764
21990232562293,1389
21990232562309,1441
21990232562343,1291
21990232562348,537
21990232562377,1167
21990232562378,373
21990232562392,131
21990232562514,1440
21990232562518,518
21990232562522,1425
21990232562526,1231
21990232562533,1001
21990232562554,533
21990232562565,836
21990232562571,768
21990232562589,619
21990232562692,361
21990232562730,1394
21990232562731,932
21990232562754,1099
21990232562772,1173
21990232562796,1175
21990232562809,305
21990232562813,937
21990232562836,580
21990232562838,700
21990232562845,958
21990232562846,1397
21990232562855,943
21990232562888,729
21990232562901,719
21990232562958,773
21990232562968,944
21990232562970,589
21990232563001,1340
21990232563036,789
21990232563044,677
21990232563047,1317
21990232563055,353
21990232563067,892
21990232563073,428
21990232563083,1085
21990232563115,754
21990232563129,295
21990232563186,216
21990232563189,682
21990232563202,1233
21990232563252,1440
21990232563255,220
21990232563309,1390
21990232563317,349
21990232563339,1187
21990232563343,932
21990232563362,173
21990232563366,390
21990232563405,955
21990232563432,1425
21990232563454,409
21990232563456,1403
21990232563458,941
21990232563479,424
21990232563483,406
21990232563484,130
21990232563493,538
21990232563518,1044
21990232563527,160
21990232563544,420
21990232563549,499
21990232563572,1417
21990232563603,828
21990232563609,183
21990232563617,1075
21990232563637,162
21990232563660,1210
21990232563682,184
21990232563711,787
21990232563715,1152
21990232563720,501
21990232563743,533
21990232563754,811
21990232563793,1316
21990232563798,134
21990232563803,1149
21990232563806,1050
21990232563812,641
21990232563823,521
21990232563832,1259
21990232563868,810
21990232563872,768
21990232563874,927
21990232563875,1295
21990232563893,1340
21990232563916,1358
21990232563936,362
21990232563972,346
21990232563982,1170
21990232564015,1260
21990232564029,1385
21990232564042,874
21990232564056,378
21990232564061,1176
21990232564096,1046
21990232564097,835
21990232564129,529
21990232564131,316
21990232564133,1291
21990232564135,453
21990232564149,1217
21990232564170,965
21990232564251,796
21990232564254,1166
21990232564278,694
21990232564309,832
21990232564322,1024
21990232564323,1069
21990232564348,1126
21990232564358,860
21990232564384,1362
21990232564391,141
21990232564402,741
21990232564463,1310
21990232564477,317
21990232564483,1307
21990232564522,490
21990232564529,191
21990232564534,621
21990232564536,915
21990232564566,547
21990232564579,225
21990232564592,437
21990232564593,283
21990232564614,1042
21990232564616,1088
21990232564620,248
21990232564635,1280
21990232564645,295
21990232564646,1360
21990232564654,668
21990232564687,1320
21990232564752,503
21990232564763,612
21990232564780,921
21990232564788,239
21990232564793,736
21990232564808,651
21990232564832,904
21990232564841,257
21990232564868,912
21990232564878,420
21990232564880,915
21990232564899,181
21990232564904,891
21990232564929,545
21990232564932,436
21990232564973,749
21990232564978,1417
21990232564988,1103
21990232565005,909
21990232565010,755
21990232565012,1184
21990232565020,1415
21990232565037,1212
21990232565039,900
21990232565046,217
21990232565049,518
21990232565065,1212
21990232565071,349
21990232565087,555
21990232565116,528
21990232565131,1308
21990232565148,404
21990232565178,657
21990232565184,761
21990232565211,267
21990232565214,516
21990232565221,708
21990232565235,1046
21990232565270,848
21990232565298,757
21990232565302,489
21990232565311,675
21990232565459,943
21990232565463,387
21990232565493,1039
21990232565541,945
21990232565548,1224
21990232565563,843
21990232565602,938
21990232565605,1010
21990232565614,1386
21990232565623,835
21990232565630,520
21990232565643,1096
21990232565672,758
21990232565702,1087
21990232565710,332
21990232565750,1036
21990232565753,1209
21990232565765,1011
21990232565775,1006
21990232565777,1087
21990232565800,164
21990232565874,1063
21990232565877,1090
21990232565902,1108
21990232565911,670
21990232565937,1355
21990232565943,1434
21990232565951,882
21990232565966,295
21990232565979,1243
21990232565992,1186
21990232565996,680
21990232566010,497
21990232566020,296
21990232566054,1394
21990232566059,637
21990232566075,1439
21990232566078,1391
21990232566080,495
21990232566091,273
21990232566100,611
21990232566108,116
21990232566144,1091
21990232566150,136
21990232566157,608
21990232566189,183
21990232566195,1222
21990232566203,955
21990232566225,595
21990232566245,862
21990232566253,466
21990232566260,115
21990232566339,1397
21990232566347,1310
21990232566399,1349
21990232566422,1124
21990232566466,925
21990232566480,715
21990232566494,1281
21990232566501,927
24189255811081,510
24189255811104,737
24189255811121,144
24189255811193,1416
24189255811225,1319
24189255811291,624
24189255811299,445
24189255811301,1345
24189255811330,843
24189255811363,140
24189255811379,1199
24189255811395,1205
24189255811415,397
24189255811417,1082
24189255811429,944
24189255811436,1326
24189255811464,158
24189255811465,782
24189255811473,621
24189255811489,315
24189255811492,391
24189255811514,1298
24189255811542,544
24189255811549,713
24189255811550,835
24189255811551,1050
24189255811579,968
24189255811631,120
24189255811653,1066
24189255811657,427
24189255811663,1011
24189255811665,604
24189255811688,761
24189255811729,591
24189255811740,1132
24189255811742,589
24189255811750,801
24189255811759,252
24189255811792,463
24189255811793,257
24189255811800,134
24189255811817,165
24189255811847,460
24189255811866,410
24189255811879,884
24189255811880,254
24189255811887,467
24189255811891,1271
24189255811907,183
24189255811945,520
24189255811947,270
24189255811963,1383
24189255811994,392
24189255811996,251
24189255812000,259
24189255812002,1310
24189255812032,832
24189255812073,948
24189255812089,1130
24189255812100,1080
24189255812101,1425
24189255812121,615
24189255812170,1071
24189255812191,475
24189255812244,854
24189255812280,574
24189255812297,561
24189255812302,877
24189255812307,855
24189255812324,449
24189255812426,750
24189255812444,1449
24189255812497,342
24189255812518,436
24189255812529,365
24189255812566,499
24189255812571,679
24189255812587,1152
24189255812594,708
24189255812597,793
24189255812605,897
24189255812612,448
24189255812614,187
24189255812624,466
24189255812627,1194
24189255812628,1158
24189255812667,281
24189255812678,1357
24189255812705,839
24189255812710,623
24189255812716,1029
24189255812808,265
24189255812811,633
24189255812819,195
24189255812829,168
24189255812874,502
24189255812878,752
24189255812888,295
24189255812892,158
24189255812897,277
24189255812925,650
24189255812961,1416
24189255812964,1107
24189255812980,785
24189255813021,216
24189255813043,1117
24189255813075,1123
24189255813087,547
24189255813092,525
24189255813105,1323
24189255813116,275
24189255813126,1357
24189255813130,879
24189255813132,901
24189255813160,1261
24189255813161,721
24189255813170,515
24189255813206,507
24189255813210,1423
24189255813218,436
24189255813268,656
24189255813300,928
24189255813303,1276
24189255813332,972
24189255813343,1072
24189255813350,993
24189255813359,793
24189255813383,632
24189255813401,414
24189255813411,199
24189255813437,1115
24189255813442,505
24189255813464,1210
24189255813482,625
24189255813483,772
24189255813490,1015
24189255813515,1394
24189255813538,509
24189255813561,1005
24189255813562,221
24189255813572,373
24189255813580,1001
24189255813604,196
24189255813630,1284
24189255813667,419
24189255813695,1209
24189255813699,1430
24189255813721,403
24189255813722,1342
24189255813751,294
24189255813798,551
24189255813846,223
24189255813857,1206
24189255813874,785
24189255813891,674
24189255813899,325
24189255813906,1002
24189255813909,451
24189255813915,475
24189255813923,1165
24189255813952,1371
24189255813958,214
24189255813959,1403
24189255813971,1167
24189255813991,1085
24189255813996,526
24189255814010,562
24189255814034,465
24189255814035,240
24189255814051,1192
24189255814058,1212
24189255814062,1423
24189255814147,821
24189255814155,771
24189255814157,160
24189255814161,1365
24189255814191,1222
24189255814201,1298
24189255814219,477
24189255814240,1406
24189255814262,1012
24189255814268,128
24189255814319,1126
24189255814328,444
24189255814377,1122
24189255814378,693
24189255814382,957
24189255814412,1317
24189255814457,1113
24189255814478,119
24189255814548,1043
24189255814561,792
24189255814562,509
24189255814596,918
24189255814598,162
24189255814616,625
24189255814629,198
24189255814636,794
24189255814647,402
24189255814671,1154
24189255814676,1134
24189255814691,521
24189255814693,361
24189255814731,1279
24189255814759,582
24189255814788,915
24189255814830,630
24189255814832,409
24189255814845,457
24189255814847,529
24189255814889,386
24189255814904,1439
24189255814908,435
24189255814938,142
24189255814957,1099
24189255814958,1328
24189255814976,1019
24189255815015,1289
24189255815025,1387
24189255815068,980
24189255815070,142
24189255815100,1249
24189255815107,640
24189255815109,591
24189255815118,648
24189255815167,388
24189255815184,197
24189255815193,1184
24189255815194,703
24189255815198,652
24189255815212,807
24189255815227,1432
24189255815235,995
24189255815241,1124
24189255815265,114
24189255815274,1287
24189255815284,828
24189255815317,983
24189255815329,1209
24189255815385,400
24189255815387,486
24189255815399,197
24189255815408,261
24189255815416,1238
24189255815442,1114
24189255815466,1154
24189255815486,817
24189255815502,973
24189255815503,989
24189255815532,422
24189255815533,556
24189255815582,776
24189255815615,1367
24189255815622,501
24189255815667,651
24189255815673,887
24189255815677,1047
24189255815769,1010
24189255815778,1292
24189255815805,1148
24189255815812,1122
24189255815851,832
24189255815852,756
24189255815857,1423
24189255815879,1242
24189255815890,628
24189255815918,1020
24189255815921,811
24189255815947,268
24189255815972,121
24189255815975,965
24189255816040,1252
24189255816047,229
24189255816049,1026
24189255816079,942
24189255816110,1424
24189255816117,603
24189255816129,1098
24189255816185,1014
24189255816221,1424
24189255816238,1428
24189255816264,633
24189255816268,1088
24189255816269,1060
24189255816308,385
24189255816317,195
24189255816318,522
24189255816325,998
24189255816344,981
24189255816377,1312
24189255816386,981
24189255816424,427
24189255816435,463
24189255816459,1442
24189255816463,1218
24189255816500,525
24189255816501,266
24189255816534,1264
24189255816544,1288
24189255816551,718
24189255816553,753
24189255816556,621
24189255816568,601
24189255816577,362
24189255816584,333
24189255816595,1193
24189255816612,1170
24189255816630,1093
24189255816639,546
24189255816670,822
24189255816681,537
24189255816703,750
24189255816711,1296
24189255816763,1040
24189255816767,952
24189255816803,1188
24189255816810,1122
24189255816812,489
24189255816815,747
24189255816872,1198
24189255816883,515
24189255816893,1257
24189255816910,1022
24189255816941,525
24189255816982,147
24189255817033,353
24189255817057,356
24189255817058,626
24189255817059,812
24189255817062,1097
24189255817076,171
24189255817090,419
24189255817108,1286
24189255817133,730
24189255817135,275
24189255817142,575
24189255817147,865
24189255817170,1057
24189255817177,634
24189255817190,1257
24189255817207,518
24189255817213,1066
24189255817257,738
24189255817300,1153
24189255817328,359
24189255817356,473
24189255817359,246
24189255817360,337
24189255817385,1034
24189255817387,691
24189255817411,1429
24189255817423,356
24189255817427,532
24189255817431,139
24189255817433,711
24189255817462,1352
24189255817480,826
24189255817498,720
24189255817544,242
24189255817546,710
24189255817555,986
24189255817567,1189
24189255817581,959
24189255817587,1026
24189255817610,1106
24189255817625,321
24189255817633,650
24189255817653,1365
24189255817666,685
24189255817674,1136
24189255817676,754
24189255817687,367
24189255817701,1214
24189255817708,562
24189255817794,1425
24189255817821,638
24189255817882,808
24189255817906,1274
24189255817916,1344
24189255817928,1415
24189255817973,373
24189255817979,203
24189255817991,377
24189255817995,746
24189255818023,568
24189255818148,427
24189255818153,170
24189255818181,591
24189255818204,1078
24189255818288,1157
24189255818289,552
24189255818293,1180
24189255818303,795
24189255818305,1242
24189255818353,698
24189255818358,445
24189255818363,1045
24189255818393,1146
24189255818402,1173
24189255818403,1110
24189255818426,815
24189255818469,972
24189255818478,731
24189255818481,858
24189255818493,1076
24189255818498,526
24189255818501,658
24189255818507,777
24189255818532,1002
24189255818537,897
24189255818573,585
24189255818582,590
24189255818587,719
24189255818624,363
24189255818627,655
24189255818632,1322
24189255818641,450
24189255818649,1238
24189255818661,1394
24189255818695,374
24189255818704,1286
24189255818708,1285
24189255818711,1245
24189255818739,504
24189255818758,780
24189255818777,1000
24189255818790,974
24189255818791,699
24189255818796,1199
24189255818800,1077
24189255818810,905
24189255818812,133
24189255818824,507
24189255818842,276
24189255818867,961
24189255818888,792
24189255818900,1149
24189255818910,650
24189255818915,348
24189255818920,890
24189255818921,676
24189255818927,1450
24189255818934,836
24189255818938,253
24189255818939,156
24189255818972,254
24189255818980,307
24189255819001,555
24189255819018,1271
24189255819023,368
24189255819062,795
24189255819063,125
24189255819075,758
24189255819086,554
24189255819091,218
24189255819104,873
24189255819164,1345
